TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
3,화성,성인,일반,20,관리자,참가증,20220209,F
3,포천,노인,일반,74,관리자,2등급,20220209,M
4,고양,노인,일반,79,관리자,2등급,20220209,M
3,순천,성인,일반,62,인바디,3등급,20220209,M
10,달서,성인,일반,49,인바디,1등급,20220209,F
1,부천,노인,일반,72,관리자,참가증,20220209,M
2,청주,노인,일반,75,관리자,3등급,20220209,M
1,청주,성인,일반,28,관리자,참가증,20220209,M
2,청주,성인,일반,19,관리자,참가증,20220209,M
1,KSPO송파,성인,일반,60,관리자,1등급,20220209,M
1,KSPO송파,성인,일반,50,관리자,참가증,20220209,F
1,달서,성인,일반,24,인바디,1등급,20220209,F
2,서구(광주),성인,일반,55,관리자,참가증,20220209,F
3,고양,노인,일반,80,관리자,2등급,20220209,M
2,화성,노인,일반,65,관리자,3등급,20220209,F
2,창원마산회원,노인,일반,67,관리자,참가증,20220209,F
10,포천,노인,일반,74,관리자,3등급,20220209,M
1,KSPO광주,노인,일반,75,관리자,2등급,20220209,F
1,KSPO송파,성인,일반,30,관리자,2등급,20220209,F
2,남구(울산),성인,일반,24,관리자,3등급,20220209,F
1,수원,청소년,출장,17,관리자,1등급,20220209,F
1,천안,성인,일반,23,관리자,참가증,20220209,F
2,순천,성인,일반,60,인바디,2등급,20220209,M
1,의정부,노인,일반,72,관리자,2등급,20220209,M
1,진천,노인,일반,65,관리자,참가증,20220209,F
1,진천,노인,일반,71,관리자,3등급,20220209,F
1,청주,성인,일반,19,관리자,참가증,20220209,M
1,서초,노인,일반,68,관리자,3등급,20220209,M
1,KSPO광주,성인,일반,26,관리자,참가증,20220209,M
1,화성,청소년,일반,18,관리자,참가증,20220209,M
5,의정부,노인,일반,67,관리자,2등급,20220209,M
1,세종,성인,일반,21,관리자,3등급,20220209,M
1,마포,성인,일반,62,관리자,2등급,20220209,M
3,안산,노인,일반,72,관리자,3등급,20220209,F
2,마포,성인,일반,19,관리자,2등급,20220209,M
1,강동,노인,일반,72,관리자,2등급,20220209,M
1,목포,성인,일반,58,관리자,2등급,20220209,M
4,서구(광주),성인,일반,60,관리자,참가증,20220209,F
2,구미,성인,출장,21,관리자,참가증,20220209,F
2,화성,성인,일반,63,관리자,1등급,20220209,M
1,KSPO송파,성인,일반,23,관리자,2등급,20220209,F
6,세종,성인,일반,28,관리자,1등급,20220209,M
1,증평,노인,출장,74,관리자,참가증,20220209,M
1,화성,성인,일반,23,관리자,참가증,20220209,M
4,광주,노인,일반,69,관리자,2등급,20220209,M
2,마포,성인,일반,40,관리자,참가증,20220209,M
2,동작,노인,일반,72,관리자,2등급,20220209,M
1,KSPO광주,노인,일반,71,관리자,2등급,20220209,M
2,강북,노인,일반,68,,3등급,20220209,M
2,KSPO대구,성인,일반,31,,참가증,20220209,M
1,연수,성인,일반,20,,참가증,20220209,M
1,연수,성인,일반,28,,참가증,20220209,M
1,서대문,노인,일반,66,,1등급,20220209,M
1,양평,성인,일반,58,,3등급,20220209,F
1,수원,청소년,출장,16,관리자,2등급,20220209,F
12,KSPO광주,노인,일반,67,관리자,2등급,20220209,F
11,KSPO광주,노인,일반,70,관리자,2등급,20220209,M
2,강동,노인,일반,65,관리자,3등급,20220209,M
1,KSPO송파,노인,일반,69,관리자,3등급,20220209,M
1,부천,노인,일반,70,관리자,3등급,20220209,F
2,포항,성인,일반,27,인바디,참가증,20220209,M
1,춘천,성인,일반,60,관리자,참가증,20220209,M
3,화성,노인,일반,70,관리자,3등급,20220209,M
3,의정부,노인,일반,70,관리자,1등급,20220209,M
1,화성,노인,일반,73,관리자,참가증,20220209,M
1,증평,노인,출장,74,관리자,3등급,20220209,F
1,창원마산회원,성인,출장,52,관리자,참가증,20220209,F
2,구미,성인,출장,20,관리자,참가증,20220209,F
1,증평,노인,출장,67,관리자,참가증,20220209,F
4,구미,성인,출장,20,관리자,3등급,20220209,F
3,고양,청소년,일반,18,관리자,참가증,20220209,M
3,계룡,성인,일반,30,관리자,3등급,20220209,M
1,성남,노인,일반,66,관리자,참가증,20220209,F
2,성동,성인,일반,58,관리자,3등급,20220209,F
3,안산,노인,일반,70,관리자,3등급,20220209,F
2,사하,성인,일반,29,관리자,참가증,20220209,M
2,부천,노인,일반,66,관리자,3등급,20220209,M
1,광주,성인,일반,19,관리자,참가증,20220209,F
3,오산,성인,일반,60,관리자,참가증,20220209,F
1,마포,성인,일반,23,관리자,참가증,20220209,M
1,목포,성인,일반,64,관리자,참가증,20220209,F
2,고양,노인,일반,69,관리자,참가증,20220209,F
2,고양,노인,일반,66,관리자,3등급,20220209,F
1,마포,노인,일반,67,관리자,1등급,20220209,M
2,서대문,성인,일반,61,,참가증,20220209,M
1,연제,성인,일반,39,,참가증,20220209,M
6,KSPO아산,노인,일반,69,,참가증,20220209,F
1,강북,노인,일반,67,,3등급,20220209,M
1,서대문,노인,일반,74,,참가증,20220209,M
1,창원마산회원,노인,일반,75,,1등급,20220209,M
4,연수,노인,일반,75,,1등급,20220209,M
1,동구(인천),노인,일반,72,,참가증,20220209,M
4,서대문,성인,일반,59,,3등급,20220209,M
7,서대문,성인,일반,60,,참가증,20220209,M
1,강북,노인,일반,71,,3등급,20220209,M
3,KSPO아산,노인,일반,75,,3등급,20220209,M
1,미추홀,성인,일반,25,,참가증,20220209,F
2,양평,성인,일반,61,,3등급,20220209,M
2,연수,청소년,일반,18,,3등급,20220209,M
3,연수,성인,일반,20,,2등급,20220209,M
1,중구(서울),노인,일반,69,,2등급,20220209,M
5,KSPO대구,성인,일반,20,,참가증,20220209,M
2,연수,성인,일반,23,,참가증,20220209,M
1,중구(서울),성인,일반,59,,참가증,20220209,M
1,화성,성인,일반,46,관리자,3등급,20220209,F
1,창원,성인,일반,21,관리자,3등급,20220209,F
1,창원,성인,일반,22,관리자,3등급,20220209,F
1,청주,노인,일반,72,관리자,3등급,20220209,M
2,창원마산회원,노인,출장,71,관리자,2등급,20220209,M
2,포천,노인,일반,70,관리자,2등급,20220209,F
2,의정부,성인,일반,23,관리자,3등급,20220209,M
1,오산,노인,일반,72,관리자,3등급,20220209,M
2,고양,노인,일반,79,관리자,1등급,20220209,M
2,서초,노인,일반,67,관리자,2등급,20220209,M
1,경산,성인,일반,49,관리자,참가증,20220209,M
2,계룡,성인,일반,29,관리자,1등급,20220209,M
1,수원,청소년,출장,16,관리자,1등급,20220209,F
2,의정부,성인,일반,52,관리자,참가증,20220209,F
1,청주,노인,일반,67,관리자,3등급,20220209,F
8,구미,성인,출장,21,관리자,참가증,20220209,F
3,구미,성인,출장,20,관리자,1등급,20220209,F
5,창원마산회원,성인,출장,59,관리자,3등급,20220209,F
3,구미,성인,출장,21,관리자,2등급,20220209,M
5,달서,성인,일반,47,인바디,1등급,20220209,F
1,서초,노인,일반,75,관리자,2등급,20220209,M
1,성동,성인,일반,19,관리자,참가증,20220209,M
1,서구(대전),성인,일반,19,관리자,참가증,20220209,F
1,화성,성인,일반,51,관리자,참가증,20220209,F
2,구미,성인,출장,19,관리자,참가증,20220209,F
1,동작,노인,일반,68,관리자,2등급,20220209,M
4,부천,노인,일반,72,관리자,참가증,20220209,F
2,스포원(금정),성인,일반,25,인바디,3등급,20220209,F
4,계룡,성인,일반,20,관리자,2등급,20220209,M
1,춘천,성인,일반,60,관리자,참가증,20220209,M
1,KSPO송파,성인,일반,24,관리자,참가증,20220209,F
1,KSPO송파,성인,일반,26,관리자,1등급,20220209,F
1,수원,청소년,출장,16,관리자,3등급,20220209,F
3,서구(광주),성인,일반,24,관리자,참가증,20220209,M
1,포천,성인,일반,62,관리자,참가증,20220209,F
3,의정부,성인,일반,28,관리자,3등급,20220209,M
1,강동,노인,일반,66,관리자,1등급,20220209,M
2,강동,노인,일반,74,관리자,참가증,20220209,M
2,오산,성인,일반,57,관리자,3등급,20220209,F
1,마포,노인,일반,66,관리자,2등급,20220209,F
2,강동,성인,일반,64,관리자,참가증,20220209,M
1,광주,노인,일반,65,관리자,3등급,20220209,F
3,오산,성인,일반,63,관리자,3등급,20220209,F
1,오산,노인,일반,78,관리자,3등급,20220209,M
3,성남,성인,일반,61,관리자,참가증,20220209,M
3,천안,노인,일반,68,관리자,2등급,20220209,F
1,시흥,성인,일반,60,관리자,참가증,20220209,F
1,증평,노인,출장,65,관리자,참가증,20220209,M
4,화성,성인,일반,29,관리자,1등급,20220209,M
1,창원마산회원,노인,출장,75,관리자,1등급,20220209,F
2,구미,성인,출장,19,관리자,3등급,20220209,F
1,구미,성인,출장,20,관리자,2등급,20220209,F
2,구미,성인,출장,19,관리자,참가증,20220209,M
8,구미,성인,출장,20,관리자,참가증,20220209,M
2,구미,성인,출장,20,관리자,3등급,20220209,F
2,구미,성인,출장,19,관리자,참가증,20220209,M
1,창원마산회원,성인,출장,22,관리자,3등급,20220209,M
2,구미,성인,출장,19,관리자,참가증,20220209,M
1,창원마산회원,성인,일반,62,관리자,참가증,20220209,F
1,창원마산회원,성인,일반,63,관리자,3등급,20220209,F
1,KSPO광주,성인,일반,27,관리자,참가증,20220209,F
1,서초,성인,일반,21,관리자,참가증,20220209,M
1,마포,성인,일반,27,관리자,참가증,20220209,M
1,정읍,성인,일반,21,관리자,2등급,20220209,F
2,의정부,노인,일반,66,관리자,3등급,20220209,F
2,의정부,노인,일반,79,관리자,2등급,20220209,M
2,사상,성인,일반,26,관리자,참가증,20220209,M
1,창원마산회원,노인,출장,65,관리자,3등급,20220209,F
1,달서,청소년,일반,18,인바디,참가증,20220209,M
2,창원마산회원,노인,출장,68,관리자,2등급,20220209,M
2,창원마산회원,노인,출장,69,관리자,참가증,20220209,F
2,창원마산회원,노인,출장,75,관리자,2등급,20220209,M
2,창원마산회원,노인,출장,68,관리자,참가증,20220209,M
2,창원마산회원,노인,출장,73,관리자,3등급,20220209,M
2,창원마산회원,노인,출장,76,관리자,1등급,20220209,M
2,서구(광주),청소년,일반,18,관리자,2등급,20220209,F
4,포천,노인,일반,83,관리자,2등급,20220209,M
1,창원,성인,일반,22,관리자,3등급,20220209,M
1,서초,노인,일반,79,관리자,참가증,20220209,M
1,의정부,노인,일반,71,관리자,참가증,20220209,M
1,춘천,성인,일반,19,관리자,3등급,20220209,F
1,동작,노인,일반,71,관리자,2등급,20220209,M
1,서구(대전),성인,일반,25,관리자,1등급,20220209,F
3,영암,성인,일반,60,관리자,1등급,20220209,M
1,청주,노인,일반,74,관리자,참가증,20220209,F
1,동작,노인,일반,75,관리자,2등급,20220209,M
4,고양,노인,일반,71,관리자,3등급,20220209,F
3,고양,노인,일반,67,관리자,3등급,20220209,F
2,창원마산회원,노인,출장,76,관리자,2등급,20220209,M
2,창원마산회원,노인,출장,73,관리자,2등급,20220209,M
5,마포,노인,일반,72,관리자,1등급,20220209,M
1,서초,성인,일반,62,관리자,2등급,20220209,M
1,강릉,성인,일반,24,관리자,3등급,20220209,F
1,서구(대전),성인,일반,43,관리자,3등급,20220209,M
1,김천,노인,일반,65,관리자,참가증,20220209,M
1,화성,성인,일반,62,관리자,참가증,20220209,M
1,마포,노인,일반,69,관리자,참가증,20220209,M
2,남구(부산),성인,일반,27,관리자,참가증,20220209,M
1,청주,노인,일반,76,관리자,참가증,20220209,M
1,곡성,성인,일반,59,관리자,2등급,20220209,F
2,구미,성인,출장,19,관리자,3등급,20220209,M
2,구미,성인,출장,20,관리자,1등급,20220209,F
2,KSPO광주,성인,일반,28,관리자,참가증,20220209,F
2,구미,성인,출장,19,관리자,2등급,20220209,M
4,고양,노인,일반,67,관리자,3등급,20220209,F
1,천안,성인,일반,28,관리자,참가증,20220209,M
1,의정부,성인,일반,35,관리자,참가증,20220209,M
2,청주,노인,일반,75,관리자,참가증,20220209,M
2,정읍,성인,일반,19,관리자,1등급,20220209,M
1,창원마산회원,노인,출장,80,관리자,3등급,20220209,M
4,광주,노인,일반,66,관리자,1등급,20220209,F
1,광주,성인,일반,19,관리자,참가증,20220209,M
6,KSPO송파,성인,일반,22,관리자,참가증,20220209,M
2,화성,노인,일반,65,관리자,2등급,20220209,F
7,서초,성인,일반,36,관리자,참가증,20220209,M
1,화성,유소년,일반,11,관리자,참가증,20220209,M
1,광주,성인,일반,62,관리자,참가증,20220209,M
3,화성,노인,일반,75,관리자,2등급,20220209,F
1,청주,성인,일반,19,관리자,참가증,20220209,M
2,KSPO송파,노인,일반,71,관리자,1등급,20220209,M
2,증평,노인,일반,73,관리자,2등급,20220209,M
1,KSPO송파,청소년,일반,18,관리자,2등급,20220209,M
4,동작,성인,일반,54,관리자,3등급,20220209,F
2,성동,성인,일반,20,관리자,참가증,20220209,M
1,오산,성인,일반,62,관리자,참가증,20220209,M
1,광주,성인,일반,19,관리자,3등급,20220209,M
2,광주,성인,일반,30,관리자,1등급,20220209,M
3,부천,노인,일반,69,관리자,1등급,20220209,M
5,강동,성인,일반,24,관리자,1등급,20220209,F
2,KSPO광주,성인,일반,26,관리자,참가증,20220209,F
1,KSPO송파,청소년,일반,18,관리자,2등급,20220209,F
1,구미,성인,출장,22,관리자,참가증,20220209,F
2,성동,성인,일반,64,관리자,3등급,20220209,F
1,마포,노인,일반,81,관리자,3등급,20220209,M
1,의정부,성인,일반,19,관리자,참가증,20220209,F
3,의정부,노인,일반,71,관리자,3등급,20220209,F
3,마포,노인,일반,79,관리자,1등급,20220209,M
1,창원마산회원,성인,일반,29,관리자,3등급,20220209,F
1,창원마산회원,성인,일반,52,관리자,3등급,20220209,F
4,구미,성인,출장,20,관리자,3등급,20220209,F
1,서대문,노인,일반,68,,참가증,20220209,M
1,강북,노인,일반,69,,참가증,20220209,M
1,미추홀,성인,일반,27,,참가증,20220209,F
3,동구(인천),성인,일반,19,,참가증,20220209,F
1,중구(서울),성인,일반,57,,3등급,20220209,M
2,KSPO광주,성인,일반,28,관리자,3등급,20220209,M
1,강북,성인,일반,58,,2등급,20220209,F
2,동구(인천),성인,일반,60,,2등급,20220209,M
1,강북,성인,일반,28,,3등급,20220209,M
1,광주,성인,일반,49,,참가증,20220209,F
1,동구(인천),청소년,일반,18,,참가증,20220209,M
2,강북,노인,일반,70,,1등급,20220209,M
1,영주,성인,일반,42,,참가증,20220209,M
7,KSPO대구,성인,일반,20,,참가증,20220209,M
2,영주,성인,일반,63,,2등급,20220209,F
2,영주,성인,일반,19,,3등급,20220209,M
1,중구(서울),노인,일반,69,,참가증,20220209,F
2,강북,성인,일반,41,,참가증,20220209,F
1,KSPO대구,성인,일반,51,,참가증,20220209,F
2,포천,성인,일반,26,,3등급,20220209,M
1,동구(인천),성인,일반,19,,3등급,20220209,F
3,동구(인천),노인,일반,65,,2등급,20220209,M
1,고양,성인,일반,26,관리자,3등급,20220209,F
4,서구(광주),노인,일반,65,관리자,3등급,20220209,F
2,구미,성인,출장,19,관리자,참가증,20220209,M
1,순천,성인,일반,55,인바디,2등급,20220209,F
2,서구(대전),청소년,일반,18,관리자,참가증,20220209,F
1,청주,노인,일반,69,관리자,참가증,20220209,M
1,삼척,성인,일반,24,관리자,참가증,20220209,M
2,성남,노인,일반,67,관리자,3등급,20220209,F
3,동작,성인,일반,63,관리자,2등급,20220209,M
2,동작,노인,일반,70,관리자,1등급,20220209,M
1,광주,성인,일반,24,관리자,2등급,20220209,M
3,서구(대전),성인,일반,30,관리자,3등급,20220209,M
1,KSPO송파,성인,일반,56,관리자,참가증,20220209,F
1,동작,노인,일반,72,관리자,1등급,20220209,M
1,마포,노인,일반,70,관리자,참가증,20220209,M
6,화성,성인,일반,37,관리자,참가증,20220209,F
1,창원마산회원,성인,일반,55,관리자,참가증,20220209,F
1,의정부,성인,일반,24,관리자,참가증,20220209,M
1,수원,청소년,출장,16,관리자,1등급,20220209,F
1,수원,청소년,출장,17,관리자,3등급,20220209,F
4,포천,노인,일반,68,관리자,2등급,20220209,M
1,포천,성인,일반,22,관리자,2등급,20220209,M
1,정읍,노인,일반,69,관리자,참가증,20220209,M
2,창원마산회원,노인,출장,75,관리자,2등급,20220209,M
2,창원마산회원,노인,출장,69,관리자,참가증,20220209,M
2,청주,노인,일반,67,관리자,3등급,20220209,M
1,KSPO송파,청소년,일반,18,관리자,참가증,20220209,M
1,서구(광주),노인,일반,65,관리자,참가증,20220209,F
1,부천,노인,일반,73,관리자,3등급,20220209,M
1,창원마산회원,성인,출장,46,관리자,참가증,20220209,F
1,영암,성인,일반,24,관리자,2등급,20220209,F
1,서구(광주),성인,일반,62,관리자,참가증,20220209,F
1,광주,성인,일반,25,관리자,1등급,20220209,M
4,순천,성인,일반,61,인바디,1등급,20220209,M
2,고양,노인,일반,69,관리자,2등급,20220209,F
1,순천,성인,일반,20,인바디,3등급,20220209,M
1,성남,성인,일반,59,관리자,참가증,20220209,F
1,춘천,성인,일반,26,관리자,참가증,20220209,M
1,KSPO송파,노인,일반,69,관리자,참가증,20220209,M
1,청주,성인,일반,22,관리자,3등급,20220209,M
2,광주,노인,일반,66,관리자,3등급,20220209,M
1,안산,청소년,일반,18,관리자,2등급,20220209,M
2,안산,청소년,일반,18,관리자,3등급,20220209,M
2,포항,성인,일반,23,인바디,3등급,20220209,F
3,의정부,성인,일반,22,관리자,참가증,20220209,M
1,성남,노인,일반,75,관리자,2등급,20220209,M
1,화성,성인,일반,63,관리자,참가증,20220209,F
1,화성,성인,일반,39,관리자,참가증,20220209,M
5,KSPO광주,성인,일반,19,관리자,참가증,20220209,F
7,충주,성인,일반,55,관리자,2등급,20220209,F
2,동작,성인,일반,50,관리자,3등급,20220209,F
3,동작,성인,일반,58,관리자,3등급,20220209,F
1,동작,노인,일반,72,관리자,2등급,20220209,M
3,안산,노인,일반,84,관리자,3등급,20220209,M
1,강동,성인,일반,23,관리자,참가증,20220209,M
1,강동,성인,일반,46,관리자,3등급,20220209,F
6,KSPO광주,성인,일반,50,관리자,2등급,20220209,F
2,수원,청소년,출장,17,관리자,3등급,20220209,F
1,KSPO광주,성인,일반,19,관리자,참가증,20220209,M
1,동작,노인,일반,77,관리자,2등급,20220209,M
1,동작,성인,일반,62,관리자,1등급,20220209,F
2,의정부,성인,일반,60,관리자,3등급,20220209,F
1,포항,노인,일반,79,인바디,2등급,20220209,M
2,서대문,노인,일반,69,관리자,참가증,20220209,M
4,원주,노인,일반,75,관리자,참가증,20220209,M
1,의정부,청소년,일반,18,관리자,참가증,20220209,M
4,광주,노인,일반,82,관리자,2등급,20220209,M
3,광주,노인,일반,67,관리자,3등급,20220209,M
2,고양,노인,일반,66,관리자,2등급,20220209,F
5,안산,노인,일반,79,관리자,2등급,20220209,M
1,광산,성인,일반,24,관리자,참가증,20220209,F
1,광주,성인,일반,64,관리자,참가증,20220209,M
2,오산,성인,일반,57,관리자,참가증,20220209,F
2,미추홀,성인,일반,20,관리자,3등급,20220209,F
2,춘천,노인,일반,74,관리자,1등급,20220209,M
2,원주,청소년,일반,17,관리자,3등급,20220209,M
1,화성,노인,일반,68,관리자,3등급,20220209,M
2,부천,성인,일반,56,관리자,참가증,20220209,F
1,경산,성인,일반,43,관리자,참가증,20220209,M
1,성동,성인,일반,49,관리자,참가증,20220209,F
2,오산,노인,일반,65,관리자,3등급,20220209,F
2,창원마산회원,노인,일반,75,관리자,3등급,20220209,M
1,강동,노인,일반,75,관리자,1등급,20220209,M
1,마포,성인,일반,24,관리자,3등급,20220209,F
1,수원,청소년,출장,16,관리자,1등급,20220209,F
2,청주,성인,일반,25,관리자,3등급,20220209,M
1,증평,노인,출장,71,관리자,1등급,20220209,F
1,광주,노인,일반,73,관리자,2등급,20220209,M
2,서구(광주),성인,일반,52,관리자,참가증,20220209,F
3,고양,노인,일반,71,관리자,3등급,20220209,M
1,증평,노인,출장,69,관리자,3등급,20220209,F
2,구미,성인,출장,20,관리자,2등급,20220209,M
1,마포,노인,일반,71,관리자,1등급,20220209,M
3,성동,성인,일반,36,관리자,참가증,20220209,F
3,강동,노인,일반,69,관리자,3등급,20220209,M
1,강동,노인,일반,65,관리자,2등급,20220209,F
1,청주,성인,일반,26,관리자,참가증,20220209,M
2,포항,노인,일반,69,인바디,3등급,20220209,F
1,부천,노인,일반,74,관리자,2등급,20220209,M
1,광산,성인,일반,32,관리자,참가증,20220209,M
2,오산,노인,일반,72,관리자,2등급,20220209,M
1,서구(광주),성인,일반,47,관리자,참가증,20220209,F
3,연수,노인,일반,74,,3등급,20220210,M
1,서대문,노인,일반,71,,참가증,20220210,M
1,KSPO송파,성인,일반,56,,3등급,20220210,M
1,미추홀,청소년,일반,14,,2등급,20220210,F
3,양평,성인,일반,63,,참가증,20220210,F
1,미추홀,청소년,일반,18,,3등급,20220210,M
3,정읍,성인,일반,20,,참가증,20220210,F
3,양평,성인,일반,60,,참가증,20220210,F
2,중구(서울),성인,일반,20,,2등급,20220210,M
1,수원,성인,일반,40,,참가증,20220210,M
4,KSPO송파,노인,일반,76,,3등급,20220210,M
1,KSPO송파,노인,일반,80,,참가증,20220210,M
1,KSPO대구,성인,일반,24,,2등급,20220210,F
1,서대문,성인,일반,64,,참가증,20220210,F
2,수원,노인,일반,80,,2등급,20220210,M
1,연수,성인,일반,24,,참가증,20220210,M
2,KSPO대구,성인,일반,20,,3등급,20220210,F
1,동구(인천),성인,일반,24,,2등급,20220210,M
4,연수,노인,일반,76,,2등급,20220210,M
1,고양,성인,일반,24,관리자,3등급,20220210,M
1,강북,노인,일반,69,,3등급,20220210,M
1,정읍,성인,일반,25,,참가증,20220210,F
7,KSPO송파,성인,일반,22,,참가증,20220210,M
1,연수,청소년,일반,18,,3등급,20220210,F
3,동구(인천),노인,일반,75,,3등급,20220210,M
1,동구(인천),노인,일반,73,,참가증,20220210,M
1,중구(서울),성인,일반,23,,참가증,20220210,F
1,양평,청소년,일반,18,,3등급,20220210,M
1,KSPO대구,성인,일반,22,,1등급,20220210,F
3,수원,노인,일반,66,,2등급,20220210,F
2,동구(인천),성인,일반,60,,3등급,20220210,M
4,KSPO송파,성인,일반,61,,2등급,20220210,M
1,강북,노인,일반,67,,3등급,20220210,F
2,강북,노인,일반,69,,2등급,20220210,M
1,동구(인천),노인,일반,66,,3등급,20220210,M
1,KSPO송파,노인,일반,73,,참가증,20220210,M
1,동구(인천),노인,일반,70,,2등급,20220210,M
6,동구(인천),노인,일반,69,,3등급,20220210,F
5,KSPO대구,성인,일반,20,,참가증,20220210,M
3,미추홀,성인,일반,19,,2등급,20220210,F
1,오산,성인,일반,61,관리자,참가증,20220210,M
3,진천,성인,일반,21,관리자,2등급,20220210,F
5,KSPO송파,노인,일반,79,관리자,1등급,20220210,M
1,강동,노인,일반,70,관리자,3등급,20220210,M
1,KSPO송파,성인,일반,29,관리자,참가증,20220210,M
1,의정부,노인,일반,71,관리자,1등급,20220210,M
2,광주,성인,일반,20,관리자,참가증,20220210,M
1,오산,성인,일반,20,관리자,참가증,20220210,M
1,성동,노인,일반,67,관리자,3등급,20220210,M
2,목포,성인,일반,61,관리자,참가증,20220210,F
1,서구(광주),성인,일반,57,관리자,참가증,20220210,F
4,세종,성인,일반,27,관리자,2등급,20220210,F
1,청주,노인,일반,73,관리자,참가증,20220210,F
2,정읍,청소년,일반,16,관리자,1등급,20220210,M
3,정읍,성인,일반,62,관리자,2등급,20220210,M
8,동작,성인,일반,60,관리자,2등급,20220210,M
4,안산,노인,일반,71,관리자,참가증,20220210,M
2,서구(대전),성인,일반,20,관리자,참가증,20220210,M
1,안산,노인,일반,69,관리자,3등급,20220210,M
2,창원,성인,일반,22,관리자,참가증,20220210,M
1,창원,성인,일반,23,관리자,3등급,20220210,M
1,서구(광주),성인,일반,42,관리자,참가증,20220210,F
1,성동,노인,일반,68,관리자,참가증,20220210,M
1,서구(대전),성인,일반,64,관리자,참가증,20220210,F
2,서초,성인,일반,58,관리자,참가증,20220210,M
1,부천,성인,일반,62,관리자,참가증,20220210,F
2,안산,성인,일반,47,관리자,참가증,20220210,F
2,안산,노인,일반,68,관리자,3등급,20220210,M
1,순천,노인,일반,65,관리자,참가증,20220210,M
1,의정부,성인,일반,60,관리자,참가증,20220210,M
6,의정부,노인,일반,69,관리자,3등급,20220210,F
1,성동,노인,일반,70,관리자,2등급,20220210,M
25,곡성,노인,일반,85,관리자,참가증,20220210,F
1,KSPO광주,성인,일반,54,관리자,참가증,20220210,F
3,화성,청소년,일반,18,관리자,참가증,20220210,M
1,증평,노인,출장,66,관리자,참가증,20220210,F
1,마포,성인,일반,38,관리자,참가증,20220210,M
3,안산,성인,일반,31,관리자,1등급,20220210,M
1,KSPO송파,성인,일반,59,관리자,참가증,20220210,F
1,고양,청소년,일반,18,관리자,참가증,20220210,M
1,서구(광주),성인,일반,22,관리자,참가증,20220210,M
1,원주,성인,일반,19,관리자,3등급,20220210,M
5,고양,노인,일반,73,관리자,참가증,20220210,M
2,서구(광주),성인,일반,61,관리자,참가증,20220210,F
2,포항,성인,일반,19,인바디,3등급,20220210,M
2,천안,성인,일반,22,관리자,참가증,20220210,M
3,서구(대전),청소년,일반,18,관리자,2등급,20220210,F
3,포항,성인,일반,27,인바디,참가증,20220210,M
1,미추홀,노인,일반,71,관리자,참가증,20220210,M
3,고양,노인,일반,75,관리자,1등급,20220210,M
3,곡성,노인,일반,84,관리자,3등급,20220210,F
1,오산,성인,일반,63,관리자,2등급,20220210,F
2,창원,성인,일반,19,관리자,3등급,20220210,F
3,서구(대전),성인,일반,20,관리자,2등급,20220210,M
1,강동,노인,일반,71,관리자,2등급,20220210,M
2,성동,노인,일반,67,관리자,3등급,20220210,M
5,창원마산회원,성인,일반,49,관리자,2등급,20220210,F
1,마포,성인,일반,60,관리자,2등급,20220210,M
2,성남,노인,일반,72,관리자,참가증,20220210,M
3,서구(대전),성인,일반,19,관리자,참가증,20220210,M
1,고양,성인,일반,26,관리자,3등급,20220210,M
1,창원마산회원,성인,일반,40,관리자,참가증,20220210,M
3,동작,성인,일반,64,관리자,참가증,20220210,M
1,청주,성인,일반,63,관리자,참가증,20220210,M
1,화성,성인,일반,24,관리자,3등급,20220210,M
2,강동,노인,일반,71,관리자,3등급,20220210,M
2,동작,성인,일반,64,관리자,참가증,20220210,F
3,KSPO광주,성인,일반,63,관리자,1등급,20220210,F
1,청주,노인,일반,72,관리자,참가증,20220210,F
1,증평,노인,출장,74,관리자,3등급,20220210,F
1,KSPO송파,성인,일반,19,관리자,참가증,20220210,M
1,목포,성인,일반,53,관리자,2등급,20220210,M
1,동작,성인,일반,22,관리자,참가증,20220210,M
3,사상,성인,일반,24,관리자,2등급,20220210,F
1,강릉,성인,일반,20,관리자,3등급,20220210,M
4,오산,노인,일반,67,관리자,2등급,20220210,F
1,순천,성인,일반,62,관리자,참가증,20220210,M
2,의정부,성인,일반,19,관리자,3등급,20220210,M
1,동작,성인,일반,23,관리자,2등급,20220210,M
1,성남,성인,일반,44,관리자,참가증,20220210,M
1,화성,노인,일반,72,관리자,3등급,20220210,M
1,포천,청소년,일반,16,관리자,3등급,20220210,M
1,광산,청소년,일반,18,관리자,2등급,20220210,M
1,순천,성인,일반,56,인바디,3등급,20220210,F
1,미추홀,노인,일반,75,관리자,3등급,20220210,M
1,곡성,성인,일반,60,관리자,참가증,20220210,M
1,사상,성인,일반,33,관리자,참가증,20220210,F
1,세종,성인,일반,22,관리자,3등급,20220210,M
2,마포,노인,일반,68,관리자,1등급,20220210,M
1,강동,노인,일반,71,관리자,2등급,20220210,M
2,강동,성인,일반,59,관리자,참가증,20220210,M
1,순천,성인,일반,61,인바디,2등급,20220210,F
1,KSPO송파,성인,일반,61,관리자,2등급,20220210,M
1,KSPO광주,성인,일반,30,관리자,2등급,20220210,F
5,안산,성인,일반,19,관리자,2등급,20220210,F
2,서구(대전),성인,일반,20,관리자,3등급,20220210,F
